2012/08/15,00:00, 596.404009, 29.287332, 277.799052
2012/08/15,01:00, 375.288230, 29.287332, 277.799052
2012/08/15,02:00, 312.097752, 29.287332, 277.799052
2012/08/15,03:00, 332.890753, 29.287332, 277.799052
2012/08/15,04:00, 286.638960, 29.287332, 277.799052
2012/08/15,05:00, 322.545050, 29.287332, 277.799052
2012/08/15,06:00, 539.603612, 29.287332, 277.799052
2012/08/15,07:00, 925.440446, 29.287332, 277.799052
2012/08/15,08:00, 707.367508, 29.287332, 277.799052
2012/08/15,09:00, 987.616547, 29.287332, 277.799052
2012/08/15,10:00, 635.758453, 29.287332, 277.799052
2012/08/15,11:00, 720.959144, 29.287332, 277.799052
2012/08/15,12:00, 719.234887, 29.287332, 277.799052
2012/08/15,13:00, 1235.509477, 29.287332, 277.799052
2012/08/15,14:00, 438.681481, 29.287332, 277.799052
2012/08/15,15:00, 571.858094, 29.287332, 277.799052
2012/08/15,16:00, 508.971856, 29.287332, 277.799052
2012/08/15,17:00, 628.962795, 29.287332, 277.799052
2012/08/15,18:00, 726.436347, 29.287332, 277.799052
2012/08/15,19:00, 1521.236552, 29.287332, 277.799052
2012/08/15,20:00, 685.966060, 29.287332, 277.799052
2012/08/15,21:00, 862.960105, 29.287332, 277.799052
2012/08/15,22:00, 916.717789, 29.287332, 277.799052
2012/08/15,23:00, 611.396940, 29.276819, 265.925000
