2012/08/14,00:00, 368.390945, 29.287332, 277.799052
2012/08/14,01:00, 309.663390, 29.287332, 277.799052
2012/08/14,02:00, 289.276255, 29.287332, 277.799052
2012/08/14,03:00, 297.390369, 29.287332, 277.799052
2012/08/14,04:00, 245.458744, 29.287332, 277.799052
2012/08/14,05:00, 260.064597, 29.287332, 277.799052
2012/08/14,06:00, 247.994493, 29.287332, 277.799052
2012/08/14,07:00, 278.626121, 29.287332, 277.799052
2012/08/14,08:00, 410.078509, 29.287332, 277.799052
2012/08/14,09:00, 531.286373, 29.287332, 277.799052
2012/08/14,10:00, 701.213997, 29.276819, 265.925000
2012/08/14,11:00, 1097.362961, 29.287332, 277.799052
2012/08/14,12:00, 874.928727, 29.287332, 277.799052
2012/08/14,13:00, 351.176017, 29.299199, 260.488837
2012/08/14,14:00, 512.238880, 29.299397, 285.565052
2012/08/14,15:00, 704.426165, 29.287332, 277.799052
2012/08/14,16:00, 613.241227, 29.287332, 277.799052
2012/08/14,17:00, 852.208632, 29.287332, 277.799052
2012/08/14,18:00, 1292.716189, 29.287332, 277.799052
2012/08/14,19:00, 750.170850, 29.287332, 277.799052
2012/08/14,20:00, 494.264664, 29.287332, 277.799052
2012/08/14,21:00, 674.303112, 29.299397, 285.565052
2012/08/14,22:00, 882.130187, 29.287332, 277.799052
2012/08/14,23:00, 541.124936, 29.287332, 277.799052
