2012/08/15,00:00, 0.000000, 28.095992, 246.818506
2012/08/15,01:00, 0.000000, 28.047119, 122.382031
2012/08/15,02:00, 0.000000, 28.823265, 108.954142
2012/08/15,03:00, 0.000000, 28.621889, 107.427661
2012/08/15,04:00, 0.000000, 28.600385, 120.634391
2012/08/15,05:00, 0.000000, 28.522182, 124.053190
2012/08/15,06:00, 215.131836, 28.271956, 217.472249
2012/08/15,07:00, 244.125033, 28.788068, 212.187305
2012/08/15,08:00, 4.731183, 28.606266, 290.733789
2012/08/15,09:00, 5.395891, 28.535885, 149.601335
2012/08/15,10:00, 3.147603, 28.735303, 116.381006
2012/08/15,11:00, 131.319572, 28.825218, 166.675033
2012/08/15,12:00, 246.940283, 29.568138, 90.391284
2012/08/15,13:00, 19.217965, 29.994324, 197.196191
2012/08/15,14:00, 3.890515, 29.251406, 158.449658
2012/08/15,15:00, 4.946240, 28.913200, 263.288770
2012/08/15,16:00, 1.173020, 28.698153, 231.705273
2012/08/15,17:00, 9.814267, 28.778288, 261.668587
2012/08/15,18:00, 13.861190, 28.999215, 115.174642
2012/08/15,19:00, 109.560059, 28.774388, 275.631771
2012/08/15,20:00, 95.679329, 28.836955, 335.940853
2012/08/15,21:00, 249.657780, 29.087181, 282.664388
2012/08/15,22:00, 247.937288, 29.482104, 248.220524
2012/08/15,23:00, 68.731019, 29.287819, 263.006720
