2012/08/12,00:00, 789.322554, 29.287332, 277.799052
2012/08/12,01:00, 760.415215, 29.287332, 277.799052
2012/08/12,02:00, 680.286053, 29.287332, 277.799052
2012/08/12,03:00, 501.561114, 29.299397, 285.565052
2012/08/12,04:00, 275.380379, 29.287332, 277.799052
2012/08/12,05:00, 224.868612, 29.287332, 277.799052
2012/08/12,06:00, 291.507620, 29.287332, 277.799052
2012/08/12,07:00, 773.803727, 29.287332, 277.799052
2012/08/12,08:00, 595.896773, 29.287332, 277.799052
2012/08/12,09:00, 630.382941, 29.287332, 277.799052
2012/08/12,10:00, 764.979444, 29.287332, 277.799052
2012/08/12,11:00, 761.023694, 29.287332, 277.799052
2012/08/12,12:00, 1278.414062, 29.287332, 277.799052
2012/08/12,13:00, 615.269851, 29.287332, 277.799052
2012/08/12,14:00, 813.814327, 29.299397, 285.565052
2012/08/12,15:00, 467.499470, 29.287819, 263.006720
2012/08/12,16:00, 513.029201, 29.287332, 277.799052
2012/08/12,17:00, 575.103804, 29.287332, 277.799052
2012/08/12,18:00, 1028.999552, 29.287332, 277.799052
2012/08/12,19:00, 1044.416944, 29.287332, 277.799052
2012/08/12,20:00, 833.951204, 29.287332, 277.799052
2012/08/12,21:00, 1185.809298, 29.287332, 277.799052
2012/08/12,22:00, 785.163870, 29.287332, 277.799052
2012/08/12,23:00, 209.729693, 79840707641076559682417434638155776.000000, 248329663211061900930643051432378368.000000
