2012/08/14,00:00, 4.027369, 30.643422, 1.511976
2012/08/14,01:00, 0.000000, 30.621916, 1.593752
2012/08/14,02:00, 0.000000, 30.621916, 1.367961
2012/08/14,03:00, 0.000000, 30.659064, 1.495416
2012/08/14,04:00, 0.000000, 30.629736, 1.667900
2012/08/14,05:00, 0.000000, 30.610185, 1.186545
2012/08/14,06:00, 0.000000, 30.612140, 1.763910
2012/08/14,07:00, 0.000000, 30.522207, 1.376241
2012/08/14,08:00, 0.391007, 30.504610, 1.529187
2012/08/14,09:00, 1.055718, 30.502655, 1.113049
2012/08/14,10:00, 247.409424, 29.351101, 303.909733
2012/08/14,11:00, 247.016690, 29.026571, 371.962464
2012/08/14,12:00, 250.345183, 29.216151, 260.367881
2012/08/14,13:00, 245.984392, 29.977777, 115.655239
2012/08/14,14:00, 51.906140, 30.160508, 215.186995
2012/08/14,15:00, 1.583576, 29.159524, 225.737321
2012/08/14,16:00, 44.946216, 28.776343, 209.287288
2012/08/14,17:00, 253.763265, 28.352106, 422.440462
2012/08/14,18:00, 232.042871, 28.338420, 429.323177
2012/08/14,19:00, 0.000000, 28.979671, 203.679248
2012/08/14,20:00, 3.831865, 28.817399, 98.086654
2012/08/14,21:00, 0.000000, 28.696181, 201.104590
2012/08/14,22:00, 0.000000, 28.377521, 162.870947
2012/08/14,23:00, 0.000000, 28.150734, 240.250081
