2015/12/08, 19:22:28, 479.2
2015/12/08, 19:22:32, 482.8
2015/12/08, 19:22:35, 479.2
2015/12/08, 19:22:39, 475.7
2015/12/08, 19:22:42, 482.8
2015/12/08, 19:22:46, 479.2
2015/12/08, 19:22:49, 475.7
2015/12/08, 19:22:53, 482.8
2015/12/08, 19:22:56, 472.1
2015/12/08, 19:23:00, 486.4
2015/12/08, 19:23:03, 472.1
2015/12/08, 19:23:07, 486.4
2015/12/08, 19:23:10, 475.7
2015/12/08, 19:23:14, 486.4
2015/12/08, 19:23:17, 472.1
2015/12/08, 19:23:21, 489.9
2015/12/08, 19:23:24, 472.1
2015/12/08, 19:23:28, 482.8
2015/12/08, 19:23:31, 482.8
2015/12/08, 19:23:34, 472.1
2015/12/08, 19:23:38, 475.7
2015/12/08, 19:23:41, 482.8
2015/12/08, 19:23:45, 475.7
2015/12/08, 19:23:48, 479.2
2015/12/08, 19:23:52, 479.2
2015/12/08, 19:23:55, 475.7
2015/12/08, 19:23:59, 482.8
2015/12/08, 19:24:02, 475.7
2015/12/08, 19:24:06, 482.8
2015/12/08, 19:24:09, 479.2
2015/12/08, 19:24:13, 479.2
2015/12/08, 19:24:16, 149.1
2015/12/08, 19:24:20, 0.0
2015/12/08, 19:24:23, 0.0
2015/12/08, 19:24:27, 0.0
2015/12/08, 19:24:30, 0.0
2015/12/08, 19:24:34, 0.0
2015/12/08, 19:24:37, 0.0
2015/12/08, 19:24:41, 0.0
2015/12/08, 19:24:44, 0.0
2015/12/08, 19:24:48, 0.0
2015/12/08, 19:24:51, 0.0
2015/12/08, 19:24:55, 0.0
2015/12/08, 19:24:58, 0.0
2015/12/08, 19:25:02, 0.0
2015/12/08, 19:25:05, 0.0
2015/12/08, 19:25:09, 0.0
2015/12/08, 19:25:12, 0.0
2015/12/08, 19:25:16, 0.0
2015/12/08, 19:25:19, 0.0
2015/12/08, 19:25:23, 0.0
2015/12/08, 19:25:26, 0.0
2015/12/08, 19:25:30, 0.0
2015/12/08, 19:25:33, 0.0
2015/12/08, 19:25:37, 0.0
2015/12/08, 19:25:40, 0.0
2015/12/08, 19:25:44, 0.0
2015/12/08, 19:25:47, 0.0
2015/12/08, 19:25:51, 0.0
2015/12/08, 19:25:54, 0.0
2015/12/08, 19:25:58, 0.0
2015/12/08, 19:26:01, 0.0
2015/12/08, 19:26:05, 0.0
2015/12/08, 19:26:08, 0.0
2015/12/08, 19:26:12, 0.0
2015/12/08, 19:26:15, 0.0
2015/12/08, 19:26:19, 0.0
2015/12/08, 19:26:22, 0.0
2015/12/08, 19:26:26, 0.0
2015/12/08, 19:26:29, 0.0
2015/12/08, 19:26:33, 0.0
2015/12/08, 19:26:36, 0.0
2015/12/08, 19:26:40, 0.0
2015/12/08, 19:26:43, 0.0
2015/12/08, 19:26:47, 0.0
2015/12/08, 19:26:50, 0.0
2015/12/08, 19:26:54, 0.0
2015/12/08, 19:26:57, 0.0
2015/12/08, 19:27:01, 0.0
2015/12/08, 19:27:04, 0.0
2015/12/08, 19:27:08, 0.0
2015/12/08, 19:27:11, 0.0
2015/12/08, 19:27:15, 0.0
2015/12/08, 19:27:18, 0.0
2015/12/08, 19:27:22, 0.0
2015/12/08, 19:27:25, 0.0
2015/12/08, 19:27:29, 0.0
2015/12/08, 19:27:32, 0.0
2015/12/08, 19:27:36, 0.0
2015/12/08, 19:27:39, 0.0
2015/12/08, 19:27:43, 0.0
2015/12/08, 19:27:46, 0.0
2015/12/08, 19:27:50, 0.0
2015/12/08, 19:27:53, 0.0
2015/12/08, 19:27:57, 0.0
2015/12/08, 19:28:00, 0.0
2015/12/08, 19:28:03, 0.0
2015/12/08, 19:28:07, 0.0
2015/12/08, 19:28:10, 0.0
2015/12/08, 19:28:14, 0.0
2015/12/08, 19:28:17, 0.0
2015/12/08, 19:28:21, 0.0
2015/12/08, 19:28:24, 0.0
2015/12/08, 19:28:28, 0.0
2015/12/08, 19:28:31, 0.0
2015/12/08, 19:28:35, 0.0
2015/12/08, 19:28:38, 0.0
2015/12/08, 19:28:42, 0.0
2015/12/08, 19:28:45, 0.0
2015/12/08, 19:28:49, 0.0
2015/12/08, 19:28:52, 0.0
2015/12/08, 19:28:56, 0.0
2015/12/08, 19:28:59, 0.0
2015/12/08, 19:29:03, 0.0
2015/12/08, 19:29:06, 0.0
2015/12/08, 19:29:10, 0.0
2015/12/08, 19:29:13, 0.0
2015/12/08, 19:29:17, 0.0
2015/12/08, 19:29:20, 0.0
2015/12/08, 19:29:24, 0.0
2015/12/08, 19:29:27, 0.0
2015/12/08, 19:29:31, 0.0
2015/12/08, 19:29:34, 0.0
2015/12/08, 19:29:38, 0.0
2015/12/08, 19:29:41, 0.0
2015/12/08, 19:29:45, 0.0
2015/12/08, 19:29:48, 0.0
2015/12/08, 19:29:52, 0.0
2015/12/08, 19:29:55, 0.0
2015/12/08, 19:29:59, 0.0
2015/12/08, 19:30:02, 0.0
2015/12/08, 19:30:06, 0.0
2015/12/08, 19:30:09, 0.0
2015/12/08, 19:30:13, 0.0
2015/12/08, 19:30:16, 0.0
2015/12/08, 19:30:20, 0.0
2015/12/08, 19:30:23, 0.0
2015/12/08, 19:30:27, 0.0
2015/12/08, 19:30:30, 0.0
2015/12/08, 19:30:34, 0.0
2015/12/08, 19:30:37, 0.0
2015/12/08, 19:30:41, 0.0
2015/12/08, 19:30:44, 0.0
2015/12/08, 19:30:48, 0.0
2015/12/08, 19:30:51, 0.0
2015/12/08, 19:30:55, 0.0
2015/12/08, 19:30:58, 0.0
2015/12/08, 19:31:02, 0.0
2015/12/08, 19:31:05, 0.0
2015/12/08, 19:31:09, 0.0
2015/12/08, 19:31:12, 0.0
2015/12/08, 19:31:16, 0.0
2015/12/08, 19:31:19, 0.0
2015/12/08, 19:31:23, 0.0
2015/12/08, 19:31:26, 0.0
2015/12/08, 19:31:30, 0.0
2015/12/08, 19:31:33, 0.0
2015/12/08, 19:31:37, 0.0
2015/12/08, 19:31:40, 0.0
2015/12/08, 19:31:44, 0.0
2015/12/08, 19:31:47, 0.0
2015/12/08, 19:31:51, 0.0
2015/12/08, 19:31:54, 0.0
2015/12/08, 19:31:58, 0.0
2015/12/08, 19:32:01, 0.0
2015/12/08, 19:32:05, 0.0
2015/12/08, 19:32:08, 0.0
2015/12/08, 19:32:12, 0.0
2015/12/08, 19:32:15, 0.0
2015/12/08, 19:32:19, 0.0
2015/12/08, 19:32:22, 0.0
2015/12/08, 19:32:26, 0.0
2015/12/08, 19:32:29, 0.0
2015/12/08, 19:32:33, 0.0
2015/12/08, 19:32:36, 0.0
2015/12/08, 19:32:39, 0.0
2015/12/08, 19:32:43, 0.0
2015/12/08, 19:32:46, 0.0
2015/12/08, 19:32:50, 0.0
2015/12/08, 19:32:53, 0.0
2015/12/08, 19:32:57, 0.0
2015/12/08, 19:33:00, 0.0
2015/12/08, 19:33:04, 0.0
2015/12/08, 19:33:07, 0.0
2015/12/08, 19:33:11, 0.0
2015/12/08, 19:33:14, 0.0
2015/12/08, 19:33:18, 0.0
2015/12/08, 19:33:21, 0.0
2015/12/08, 19:33:25, 0.0
2015/12/08, 19:33:28, 0.0
2015/12/08, 19:33:32, 0.0
2015/12/08, 19:33:35, 0.0
2015/12/08, 19:33:39, 0.0
2015/12/08, 19:33:42, 0.0
2015/12/08, 19:33:46, 0.0
2015/12/08, 19:33:49, 0.0
2015/12/08, 19:33:53, 0.0
2015/12/08, 19:33:56, 0.0
2015/12/08, 19:34:00, 0.0
2015/12/08, 19:34:03, 0.0
2015/12/08, 19:34:07, 0.0
2015/12/08, 19:34:10, 0.0
2015/12/08, 19:34:14, 0.0
2015/12/08, 19:34:17, 0.0
2015/12/08, 19:34:21, 0.0
2015/12/08, 19:34:24, 0.0
2015/12/08, 19:34:28, 0.0
2015/12/08, 19:34:31, 0.0
2015/12/08, 19:34:35, 0.0
2015/12/08, 19:34:38, 0.0
2015/12/08, 19:34:42, 0.0
2015/12/08, 19:34:45, 0.0
2015/12/08, 19:34:49, 0.0
2015/12/08, 19:34:52, 0.0
2015/12/08, 19:34:56, 0.0
2015/12/08, 19:34:59, 0.0
2015/12/08, 19:35:03, 0.0
2015/12/08, 19:35:06, 0.0
2015/12/08, 19:35:10, 0.0
2015/12/08, 19:35:13, 0.0
2015/12/08, 19:35:17, 0.0
2015/12/08, 19:35:20, 0.0
2015/12/08, 19:35:24, 0.0
2015/12/08, 19:35:27, 0.0
2015/12/08, 19:35:31, 0.0
2015/12/08, 19:35:34, 0.0
2015/12/08, 19:35:38, 0.0
2015/12/08, 19:35:41, 0.0
2015/12/08, 19:35:45, 0.0
2015/12/08, 19:35:48, 0.0
2015/12/08, 19:35:52, 0.0
2015/12/08, 19:35:55, 0.0
2015/12/08, 19:35:59, 0.0
2015/12/08, 19:36:02, 0.0
2015/12/08, 19:36:06, 0.0
2015/12/08, 19:36:09, 0.0
2015/12/08, 19:36:13, 0.0
2015/12/08, 19:36:16, 0.0
2015/12/08, 19:36:20, 0.0
2015/12/08, 19:36:23, 0.0
2015/12/08, 19:36:27, 0.0
2015/12/08, 19:36:30, 0.0
2015/12/08, 19:36:34, 0.0
2015/12/08, 19:36:37, 0.0
2015/12/08, 19:36:41, 0.0
2015/12/08, 19:36:44, 0.0
2015/12/08, 19:36:48, 0.0
2015/12/08, 19:36:51, 0.0
2015/12/08, 19:36:55, 0.0
2015/12/08, 19:36:58, 0.0
2015/12/08, 19:37:02, 0.0
2015/12/08, 19:37:05, 0.0
2015/12/08, 19:37:09, 0.0
2015/12/08, 19:37:12, 0.0
2015/12/08, 19:37:15, 0.0
2015/12/08, 19:37:19, 0.0
2015/12/08, 19:37:22, 0.0
2015/12/08, 19:37:26, 0.0
2015/12/08, 19:37:29, 0.0
2015/12/08, 19:37:33, 0.0
2015/12/08, 19:37:36, 0.0
2015/12/08, 19:37:40, 0.0
2015/12/08, 19:37:43, 0.0
2015/12/08, 19:37:47, 0.0
2015/12/08, 19:37:50, 0.0
2015/12/08, 19:37:54, 0.0
2015/12/08, 19:37:57, 0.0
2015/12/08, 19:38:01, 0.0
2015/12/08, 19:38:04, 0.0
2015/12/08, 19:38:08, 0.0
2015/12/08, 19:38:11, 0.0
2015/12/08, 19:38:15, 0.0
2015/12/08, 19:38:18, 0.0
2015/12/08, 19:38:22, 0.0
2015/12/08, 19:38:25, 0.0
2015/12/08, 19:38:29, 0.0
2015/12/08, 19:38:32, 0.0
2015/12/08, 19:38:36, 0.0
2015/12/08, 19:38:39, 0.0
2015/12/08, 19:38:43, 0.0
2015/12/08, 19:38:46, 0.0
2015/12/08, 19:38:50, 0.0
2015/12/08, 19:38:53, 0.0
2015/12/08, 19:38:57, 0.0
2015/12/08, 19:39:00, 0.0
2015/12/08, 19:39:04, 0.0
2015/12/08, 19:39:07, 0.0
2015/12/08, 19:39:11, 0.0
2015/12/08, 19:39:14, 0.0
2015/12/08, 19:39:18, 0.0
2015/12/08, 19:39:21, 0.0
2015/12/08, 19:39:25, 0.0
2015/12/08, 19:39:28, 0.0
2015/12/08, 19:39:32, 0.0
2015/12/08, 19:39:35, 0.0
2015/12/08, 19:39:39, 0.0
2015/12/08, 19:39:42, 0.0
2015/12/08, 19:39:46, 0.0
2015/12/08, 19:39:49, 0.0
2015/12/08, 19:39:53, 0.0
2015/12/08, 19:39:56, 0.0
2015/12/08, 19:40:00, 0.0
2015/12/08, 19:40:03, 0.0
2015/12/08, 19:40:07, 0.0
2015/12/08, 19:40:10, 0.0
2015/12/08, 19:40:14, 0.0
2015/12/08, 19:40:17, 0.0
2015/12/08, 19:40:21, 0.0
2015/12/08, 19:40:24, 0.0
2015/12/08, 19:40:28, 0.0
2015/12/08, 19:40:31, 0.0
2015/12/08, 19:40:35, 0.0
2015/12/08, 19:40:38, 0.0
2015/12/08, 19:40:42, 0.0
2015/12/08, 19:40:45, 0.0
2015/12/08, 19:40:49, 0.0
2015/12/08, 19:40:52, 0.0
2015/12/08, 19:40:56, 0.0
2015/12/08, 19:40:59, 0.0
2015/12/08, 19:41:03, 0.0
2015/12/08, 19:41:06, 0.0
2015/12/08, 19:41:10, 0.0
2015/12/08, 19:41:13, 0.0
2015/12/08, 19:41:17, 0.0
2015/12/08, 19:41:20, 0.0
2015/12/08, 19:41:24, 0.0
2015/12/08, 19:41:27, 0.0
2015/12/08, 19:41:31, 0.0
2015/12/08, 19:41:34, 0.0
2015/12/08, 19:41:38, 0.0
2015/12/08, 19:41:41, 0.0
2015/12/08, 19:41:45, 0.0
2015/12/08, 19:41:48, 0.0
2015/12/08, 19:41:51, 0.0
2015/12/08, 19:41:55, 0.0
2015/12/08, 19:41:58, 0.0
2015/12/08, 19:42:02, 0.0
2015/12/08, 19:42:05, 0.0
2015/12/08, 19:42:09, 0.0
2015/12/08, 19:42:12, 0.0
2015/12/08, 19:42:16, 0.0
2015/12/08, 19:42:19, 0.0
2015/12/08, 19:42:23, 0.0
2015/12/08, 19:42:26, 0.0
2015/12/08, 19:42:30, 0.0
2015/12/08, 19:42:33, 0.0
2015/12/08, 19:42:37, 0.0
2015/12/08, 19:42:40, 0.0
2015/12/08, 19:42:44, 0.0
2015/12/08, 19:42:47, 0.0
2015/12/08, 19:42:51, 0.0
2015/12/08, 19:42:54, 0.0
2015/12/08, 19:42:58, 0.0
2015/12/08, 19:43:01, 0.0
2015/12/08, 19:43:05, 0.0
2015/12/08, 19:43:08, 0.0
2015/12/08, 19:43:12, 0.0
2015/12/08, 19:43:15, 0.0
2015/12/08, 19:43:19, 0.0
2015/12/08, 19:43:22, 0.0
2015/12/08, 19:43:26, 0.0
2015/12/08, 19:43:29, 0.0
2015/12/08, 19:43:33, 0.0
2015/12/08, 19:43:36, 0.0
2015/12/08, 19:43:40, 0.0
2015/12/08, 19:43:43, 0.0
2015/12/08, 19:43:47, 0.0
2015/12/08, 19:43:50, 0.0
2015/12/08, 19:43:54, 0.0
2015/12/08, 19:43:57, 0.0
2015/12/08, 19:44:01, 0.0
2015/12/08, 19:44:04, 0.0
2015/12/08, 19:44:08, 0.0
2015/12/08, 19:44:11, 0.0
2015/12/08, 19:44:15, 0.0
2015/12/08, 19:44:18, 0.0
2015/12/08, 19:44:22, 0.0
2015/12/08, 19:44:25, 0.0
2015/12/08, 19:44:29, 0.0
2015/12/08, 19:44:32, 0.0
2015/12/08, 19:44:36, 0.0
2015/12/08, 19:44:39, 0.0
2015/12/08, 19:44:43, 0.0
2015/12/08, 19:44:46, 0.0
2015/12/08, 19:44:50, 0.0
2015/12/08, 19:44:53, 0.0
2015/12/08, 19:44:57, 0.0
2015/12/08, 19:45:00, 0.0
2015/12/08, 19:45:04, 0.0
2015/12/08, 19:45:07, 0.0
2015/12/08, 19:45:11, 0.0
2015/12/08, 19:45:14, 0.0
2015/12/08, 19:45:18, 0.0
2015/12/08, 19:45:21, 0.0
2015/12/08, 19:45:25, 0.0
2015/12/08, 19:45:28, 0.0
2015/12/08, 19:45:32, 0.0
2015/12/08, 19:45:35, 0.0
2015/12/08, 19:45:39, 0.0
2015/12/08, 19:45:42, 0.0
2015/12/08, 19:45:46, 0.0
2015/12/08, 19:45:49, 0.0
2015/12/08, 19:45:53, 0.0
2015/12/08, 19:45:56, 0.0
2015/12/08, 19:46:00, 0.0
2015/12/08, 19:46:03, 0.0
2015/12/08, 19:46:07, 0.0
2015/12/08, 19:46:10, 0.0
2015/12/08, 19:46:14, 0.0
2015/12/08, 19:46:17, 0.0
2015/12/08, 19:46:21, 0.0
2015/12/08, 19:46:24, 0.0
2015/12/08, 19:46:27, 0.0
2015/12/08, 19:46:31, 0.0
2015/12/08, 19:46:34, 0.0
2015/12/08, 19:46:38, 0.0
2015/12/08, 19:46:41, 0.0
2015/12/08, 19:46:45, 0.0
2015/12/08, 19:46:48, 0.0
2015/12/08, 19:46:52, 0.0
2015/12/08, 19:46:55, 0.0
2015/12/08, 19:46:59, 0.0
2015/12/08, 19:47:02, 0.0
2015/12/08, 19:47:06, 0.0
2015/12/08, 19:47:09, 0.0
2015/12/08, 19:47:13, 0.0
2015/12/08, 19:47:16, 0.0
2015/12/08, 19:47:20, 0.0
2015/12/08, 19:47:23, 0.0
2015/12/08, 19:47:27, 0.0
2015/12/08, 19:47:30, 0.0
2015/12/08, 19:47:34, 0.0
2015/12/08, 19:47:37, 0.0
2015/12/08, 19:47:41, 0.0
2015/12/08, 19:47:44, 0.0
2015/12/08, 19:47:48, 0.0
2015/12/08, 19:47:51, 0.0
2015/12/08, 19:47:55, 0.0
2015/12/08, 19:47:58, 0.0
2015/12/08, 19:48:02, 0.0
2015/12/08, 19:48:05, 0.0
2015/12/08, 19:48:09, 0.0
2015/12/08, 19:48:12, 0.0
2015/12/08, 19:48:16, 0.0
2015/12/08, 19:48:19, 0.0
2015/12/08, 19:48:23, 0.0
2015/12/08, 19:48:26, 0.0
2015/12/08, 19:48:30, 0.0
2015/12/08, 19:48:33, 0.0
2015/12/08, 19:48:37, 0.0
2015/12/08, 19:48:40, 0.0
2015/12/08, 19:48:44, 0.0
2015/12/08, 19:48:47, 0.0
2015/12/08, 19:48:51, 0.0
2015/12/08, 19:48:54, 0.0
2015/12/08, 19:48:58, 0.0
2015/12/08, 19:49:01, 0.0
2015/12/08, 19:49:05, 0.0
2015/12/08, 19:49:08, 0.0
2015/12/08, 19:49:12, 0.0
2015/12/08, 19:49:15, 0.0
2015/12/08, 19:49:19, 0.0
2015/12/08, 19:49:22, 0.0
2015/12/08, 19:49:26, 0.0
2015/12/08, 19:49:29, 0.0
2015/12/08, 19:49:33, 0.0
2015/12/08, 19:49:36, 0.0
2015/12/08, 19:49:40, 0.0
2015/12/08, 19:49:43, 0.0
2015/12/08, 19:49:47, 0.0
2015/12/08, 19:49:50, 0.0
2015/12/08, 19:49:54, 0.0
2015/12/08, 19:49:57, 0.0
2015/12/08, 19:50:01, 0.0
2015/12/08, 19:50:04, 0.0
2015/12/08, 19:50:08, 0.0
2015/12/08, 19:50:11, 0.0
2015/12/08, 19:50:15, 0.0
2015/12/08, 19:50:18, 0.0
2015/12/08, 19:50:22, 0.0
2015/12/08, 19:50:25, 0.0
2015/12/08, 19:50:29, 0.0
2015/12/08, 19:50:32, 0.0
2015/12/08, 19:50:36, 0.0
2015/12/08, 19:50:39, 0.0
2015/12/08, 19:50:43, 0.0
2015/12/08, 19:50:46, 0.0
2015/12/08, 19:50:50, 0.0
2015/12/08, 19:50:53, 0.0
2015/12/08, 19:50:57, 0.0
2015/12/08, 19:51:00, 0.0
2015/12/08, 19:51:04, 0.0
2015/12/08, 19:51:07, 0.0
2015/12/08, 19:51:10, 0.0
2015/12/08, 19:51:14, 0.0
2015/12/08, 19:51:17, 0.0
2015/12/08, 19:51:21, 0.0
2015/12/08, 19:51:24, 0.0
2015/12/08, 19:51:28, 0.0
2015/12/08, 19:51:31, 0.0
2015/12/08, 19:51:35, 0.0
2015/12/08, 19:51:38, 0.0
2015/12/08, 19:51:42, 0.0
2015/12/08, 19:51:45, 0.0
2015/12/08, 19:51:49, 0.0
2015/12/08, 19:51:52, 0.0
2015/12/08, 19:51:56, 0.0
2015/12/08, 19:51:59, 0.0
2015/12/08, 19:52:03, 0.0
2015/12/08, 19:52:06, 0.0
2015/12/08, 19:52:10, 0.0
2015/12/08, 19:52:13, 0.0
2015/12/08, 19:52:17, 0.0
2015/12/08, 19:52:20, 0.0
2015/12/08, 19:52:24, 0.0
2015/12/08, 19:52:27, 0.0
2015/12/08, 19:52:31, 0.0
2015/12/08, 19:52:34, 0.0
2015/12/08, 19:52:38, 0.0
2015/12/08, 19:52:41, 0.0
2015/12/08, 19:52:45, 0.0
2015/12/08, 19:52:48, 0.0
2015/12/08, 19:52:52, 0.0
2015/12/08, 19:52:55, 0.0
2015/12/08, 19:52:59, 0.0
2015/12/08, 19:53:02, 0.0
2015/12/08, 19:53:06, 0.0
2015/12/08, 19:53:09, 0.0
2015/12/08, 19:53:13, 0.0
2015/12/08, 19:53:16, 0.0
2015/12/08, 19:53:20, 0.0
2015/12/08, 19:53:23, 0.0
2015/12/08, 19:53:27, 0.0
2015/12/08, 19:53:30, 0.0
2015/12/08, 19:53:34, 0.0
2015/12/08, 19:53:37, 0.0
2015/12/08, 19:53:41, 0.0
2015/12/08, 19:53:44, 0.0
2015/12/08, 19:53:48, 0.0
2015/12/08, 19:53:51, 0.0
2015/12/08, 19:53:55, 0.0
2015/12/08, 19:53:58, 0.0
2015/12/08, 19:54:02, 0.0
2015/12/08, 19:54:05, 0.0
2015/12/08, 19:54:09, 0.0
2015/12/08, 19:54:12, 0.0
2015/12/08, 19:54:16, 0.0
2015/12/08, 19:54:19, 0.0
2015/12/08, 19:54:23, 0.0
2015/12/08, 19:54:26, 0.0
2015/12/08, 19:54:30, 0.0
2015/12/08, 19:54:33, 0.0
2015/12/08, 19:54:37, 0.0
2015/12/08, 19:54:40, 0.0
2015/12/08, 19:54:44, 0.0
2015/12/08, 19:54:47, 0.0
2015/12/08, 19:54:51, 0.0
2015/12/08, 19:54:54, 0.0
2015/12/08, 19:54:58, 0.0
2015/12/08, 19:55:01, 0.0
2015/12/08, 19:55:05, 0.0
2015/12/08, 19:55:08, 0.0
2015/12/08, 19:55:12, 0.0
2015/12/12, 09:48:32, 500.5
2015/12/12, 09:48:32, 507.6
2015/12/12, 09:48:32, 511.2
2015/12/12, 09:48:32, 511.2
2015/12/12, 09:48:34, 504.1
2015/12/12, 09:48:36, 497.0
2015/12/12, 09:48:38, 35.5
2015/12/12, 09:48:40, 600.0
2015/12/12, 09:48:42, 592.8
2015/12/12, 09:48:44, 546.7
2015/12/12, 09:48:49, 557.3
2015/12/12, 09:48:50, 568.0
2015/12/12, 09:48:54, 568.0
2015/12/12, 09:48:57, 557.3
2015/12/12, 09:49:01, 486.4
